Data Year,ID,Property Name,Reporting Status,Address,ZIP Code,Chicago Energy Rating,Exempt From Chicago Energy Rating,Community Area,Primary Property Type,Gross Floor Area - Buildings (sq ft),Year Built,# of Buildings,Water Use (kGal),ENERGY STAR Score,Electricity Use (kBtu),Natural Gas Use (kBtu),District Steam Use (kBtu),District Chilled Water Use (kBtu),All Other Fuel Use (kBtu),Site EUI (kBtu/sq ft),Source EUI (kBtu/sq ft),Weather Normalized Site EUI (kBtu/sq ft),Weather Normalized Source EUI (kBtu/sq ft),Total GHG Emissions (Metric Tons CO2e),GHG Intensity (kg CO2e/sq ft),Latitude,Longitude,Location,Row_ID
2023,101801,Michigan Plaza,Submitted,205/225 N Michigan Ave,60601,"4,0",,Loop,Office,1.867.610,1981,1,12.772,43,"125.245.817,2","1.856.677,3",,,,"68,1","188,8","72,6","201,4",17.623,"9,4","41,910332","-87,630032",POINT (-87.630032 41.910332),2023-101801
2023,101756,Cook County Building,Submitted,118 N. Clark St.,60602,"4,0",,Loop,Office,638.592,1906,1,,61,29.353.872,"24.739.903,4",,,,"84,7","169,4","93,4",180,"5.421,2","8,5","41,807922","-87,590693",POINT (-87.590693 41.807922),2023-101756
2023,101980,Harold Washington College,Submitted,30 East Lake Street,60601,"0,0",,Loop,College/University,345.300,1983,1,532,,14.646.925,"1.142.119,9",,,,"45,7","122,2","48,1","127,2",2.019,"5,85","41,798741","-87,605275",POINT (-87.605275 41.798741),2023-101980
2023,101848,200 West Monroe,Submitted,200 W. Monroe,60606,"3,5",,Loop,Office,703.370,1973,1,4.293,79,"32.752.536,3","919.401,8",,,,"47,9","131,8","51,9","143,1","4.631,6","6,6","41,879763","-87,642446",POINT (-87.642446 41.879763),2023-101848
2023,103601,120 South LaSalle Street Building,Submitted,120 South Lasalle Street,60602,"4,0",,Loop,Office,760.892,1929,1,2.562,88,"13.769.580,9","17.912.329,4",,"7.547.940,1",,"51,6","84,4","54,9",88,"3.275,8","4,3","41,889448","-87,715067",POINT (-87.715067 41.889448),2023-103601
2023,256614,Block 37 (Retail),Submitted,108 North State Street,60602,"1,0",,Loop,Enclosed Mall,429.359,2009,0,9.975,,"32.448.456,7","5.888.999,1",,,,"89,3",226,"93,8","238,6",4.853,"11,3","41,900118","-87,623981",POINT (-87.623981 41.900118),2023-256614
2023,103597,30 North LaSalle Street,Submitted,30 North Lasalle Street,60602,"4,0",,Loop,Office,1.095.104,1974,1,,82,26.213.816,"29.481.829,6",,,,"50,9","95,3","55,9",101,"5.233,7","4,8","41,941282","-87,642006",POINT (-87.642006 41.941282),2023-103597
2023,101856,111 West Jackson,Submitted,111 West Jackson Blvd,60604,"3,0",,Loop,Office,671.519,1962,1,,70,"21.796.891,4",16.432.333,,"5.586.827,7",,"65,2","124,2","70,3","129,5",4.217,"6,3","41,912531","-87,696905",POINT (-87.696905 41.912531),2023-101856
2023,251269,USEF GC Century Tower LLC,Submitted,182 W Lake St,60601,"3,5",,Loop,Multifamily Housing,255.605,1930,1,6.674,72,"6.421.752,4",9.064.255,,,,"60,6","107,6","65,6","112,8",1.380,"5,4","41,79049","-87,586842",POINT (-87.586842 41.79049),2023-251269
2023,101745,161 North Clark,Submitted,161 North Clark,60601,"4,0",,Loop,Office,1.080.995,1992,1,4.319,76,"49.847.326,3",,,,,"46,1","129,1","46,1","129,1","6.974,6","6,5","41,931312","-87,710853",POINT (-87.710853 41.931312),2023-101745
2023,158219,Chicago Swissotel,Submitted,323 East Wacker Drive,60601,"3,0",,Loop,Hotel,712.669,1988,1,10.599,69,"29.482.071,3",32.739.700,,,,"87,3","164,1","91,7","168,7","5.864,1","8,2","41,976201","-87,905309",POINT (-87.905309 41.976201),2023-158219
2023,158134,The Goodman Theatre,Not Submitted,170 N Dearborn Ave,60601,"0,0",,Loop,Performing Arts,,,,,,,,,,,,,,,,,"41,952024","-87,720358",POINT (-87.720358 41.952024),2023-158134
2023,103626,151 North Franklin,Submitted,151 N. Franklin Street,60606,"4,0",,Loop,Office,947.870,2018,1,,93,"23.250.808,4","5.010.137,1",,"17.674.860,2",,"48,5","91,2","49,3",95,"4.450,8","4,7","41,872167","-87,629577",POINT (-87.629577 41.872167),2023-103626
2023,101715,The Franklin (227 West Monroe; 222 West Adams),Submitted,227 West Monroe,60606,"4,0",,Loop,Office,2.967.721,1989,1,26.833,88,"105.188.224,8","418.705,5",,,,"35,6","99,4","37,4","104,6","14.740,1",5,"41,915974","-87,643446",POINT (-87.643446 41.915974),2023-101715
2023,103600,10 South LaSalle Street,Submitted,10 South Lasalle Street,60603,"3,5",,Loop,Office,871.962,1986,1,,75,"38.419.338,1","590.873,4",,,,"44,7","124,1","47,6",132,5.407,"6,2",41.8808,-87.6321,POINT (-87.6321 41.8808),2023-103600
2023,256125,Arlo Chicago,Submitted,"168 N Michigan Ave , Arlo Chicago",60601,"1,0",,Loop,Hotel,99.279,1912,1,5.580,,"6.850.430,2","8.478.830,7",,,,"154,4","282,9","166,3","295,4","1.408,9","14,2","41,894701","-87,643067",POINT (-87.643067 41.894701),2023-256125
2023,103611,Clark-Adams,Not Covered 2024,105 W Adams St,60603,,true,Loop,Office,,,,,,,,,,,,,,,,,"41,802609","-87,586114",POINT (-87.586114 41.802609),2023-103611
2023,250134,231 South LaSalle,Submitted,231 S. Lasalle Street,60604,"4,0",,Loop,Office,1.181.159,1924,1,1.036,89,22.381.502,"18.860.742,8",,"10.701.816,1",,44,"78,1","43,9","78,5","4.924,1","4,2","41,766758","-87,719508",POINT (-87.719508 41.766758),2023-250134
2023,160237,134 N. LaSalle LLC,Submitted,134 N. Lasalle Street,60602,"3,5",,Loop,Office,204.321,1926,1,,74,6.460.298,"11.292.176,1",,,,"86,9","146,6","92,8","152,1","1.503,7","7,4","41,89591","-87,620219",POINT (-87.620219 41.89591),2023-160237
2023,244791,(IL0669) - Chandler (450 E Waterside Dr.),Submitted,450 E Waterside Dr.,60601,"3,0",,Loop,Multifamily Housing,472.824,2007,1,,62,"11.086.098,2","22.325.657,3",,,,"70,7","115,2","75,2","119,5",2.737,"5,8","41,810561","-87,603771",POINT (-87.603771 41.810561),2023-244791
2023,158405,250 South Wacker Drive,Submitted,250 S Wacker Dr,60606,"4,0",,Loop,Office,251.826,1958,1,414,84,"6.673.790,2","6.128.149,9",,,,"50,8","99,8","56,6","105,8","1.259,3",5,"41,885238","-87,627782",POINT (-87.627782 41.885238),2023-158405
2023,160277,208 S La Salle Whole Building,Not Submitted,208 S Lasalle St,60604,"0,0",,Loop,Hotel,,,,,,,,,,,,,,,,,"41,870195","-87,702162",POINT (-87.702162 41.870195),2023-160277
2023,158184,33 West Monroe,Submitted,33 W. Monroe Street,60603,"3,0",,Loop,Office,1.085.869,1980,1,2.249,61,"47.752.649,5",,,"9.494.640,4",,"52,7","131,1","55,7","140,6","7.181,9","6,6","41,803911","-87,704001",POINT (-87.704001 41.803911),2023-158184
2023,103716,Palmer House a Hilton Hotel (CHIPH),Submitted,17 E. Monroe Street,60603,"3,0",,Loop,Hotel,1.695.000,1925,3,,65,"56.200.648,1","125.396.901,8","-4.352.626,6","-1.317.655,8",,"103,8","166,7","109,3","172,2","14.165,6","8,4","41,73331","-87,544515",POINT (-87.544515 41.73331),2023-103716
2023,101989,330 WELLS OWNER LLC,Submitted,330 S. Wells Street,60606,"3,5",,Loop,Multifamily Housing,97.930,2019,1,,58,"3.679.084,8","3.701.099,5",,,,"75,4","144,9","82,4","158,5","711,4","7,3","41,946539","-87,702085",POINT (-87.702085 41.946539),2023-101989
2023,101718,70 W Madison,Submitted,70 W. Madison St,60602,"3,5",,Loop,Office,1.601.760,1981,1,,73,"72.985.960,8","488.265,1",,,,"45,9","127,9","48,8","136,2","10.238,1","6,4","41,900814","-87,621053",POINT (-87.621053 41.900814),2023-101718
2023,103780,LondonHouse Chicago,Submitted,85 E Upper Wacker Dr,60601,"1,5",,Loop,Hotel,390.430,2016,1,15.912,32,"13.815.543,2","23.953.229,9",,,,"96,7","163,5","100,7",168,"3.205,3","8,2","41,925331","-87,663122",POINT (-87.663122 41.925331),2023-103780
2023,127079,35 N. State,Submitted,35 N. State,60602,"1,0",,Loop,Retail Store,60.000,1998,1,,23,"3.916.853,7","1.395.360,1",,,,"88,5","207,2","97,2","216,3","622,2","10,4","41,874372","-87,62438",POINT (-87.62438 41.874372),2023-127079
2023,101794,225 W Wacker,Not Submitted,225 W Wacker Dr,60606,"0,0",,Loop,Office,,,,,,,,,,,,,,,,,"41,680332","-87,662585",POINT (-87.662585 41.680332),2023-101794
2023,101791,55 West Monroe,Submitted,55 West Monroe,60603,"4,0",,Loop,Office,895.765,1980,1,14.156,77,"33.041.057,1",,,,,"36,9","103,3","39,9","111,6","4.623,1","5,2",41.8806,-87.6296,POINT (-87.6296 41.8806),2023-101791
2023,101812,One North Dearborn,Submitted,1-17 N. Dearborn Street,60602,"4,0",,Loop,Office,1.088.373,1904,1,2.576,86,"33.128.265,4","5.062,4",,"12.475.079,7",,"41,9","95,7","43,9","102,2",5.293,"4,9","41,793055","-87,601488",POINT (-87.601488 41.793055),2023-101812
2023,124056,Consumer Building,Not Covered 2024,211 223 S State St,60604,,true,Loop,Commercial,,,,,,,,,,,,,,,,,"41,949648","-87,64729",POINT (-87.64729 41.949648),2023-124056
2023,101872,100 North La Salle Street,Submitted,100 North La Salle Street,60602,"3,5",,Loop,Office,151.768,1927,1,,78,5.603.653,"76.985,9",,,,"37,4","103,9","37,6","104,3","788,1","5,2","41,936448","-87,649291",POINT (-87.649291 41.936448),2023-101872
2023,252066,The Park Monroe Condominium Homes Association,Submitted,65 E. Monroe St.,60603,"4,0",,Loop,Multifamily Housing,480.820,2009,1,,69,"14.878.243,7","4.791.255,8",,,,"40,9","97,1","43,1","101,1","2.336,2","4,9","41,88082","-87,727012",POINT (-87.727012 41.88082),2023-252066
2023,101835,230 W Monroe,Not Covered 2024,230 W Monroe St,60606,,true,Loop,Office,,,,,,,,,,,,,,,,,"41,903884","-87,639437",POINT (-87.639437 41.903884),2023-101835
2023,101868,AG 300 South Wacker Owner LLC,Submitted,300 South Wacker Drive,60606,"4,0",,Loop,Office,598.410,1971,1,4.127,83,19.387.062,16.894.751,,,,"60,6","120,4",68,"129,9",3.610,6,"41,940413","-87,651223",POINT (-87.651223 41.940413),2023-101868
2023,260127,The Gage Commericial Condominium Building,Submitted,18-28 S. Michigan Avenue,60603,"4,0",,Loop,College/University,209.399,1899,1,,,"6.854.529,1","3.428.870,1",,,,"49,1","108,8","51,2","110,2","1.141,2","5,4","41,864036","-87,619297",POINT (-87.619297 41.864036),2023-260127
2023,158265,Randolph Tower City Apartments,Submitted,188 W Randolph St,60601,"1,0",,Loop,Multifamily Housing,369.145,1929,1,,27,"11.953.149,3","16.505.261,9",,,,"77,1","137,6","82,1","143,4","2.549,2","6,9","41,898465","-87,626333",POINT (-87.626333 41.898465),2023-158265
2023,101891,224 South Michigan Avenue,Submitted,224 South Michigan Avenue,60604,"4,0",,Loop,Office,412.504,1904,1,3.216,87,"12.341.194,9","10.243.921,5",,,,"54,8","109,8","62,5","119,4","2.270,9","5,5","41,877883","-87,643663",POINT (-87.643663 41.877883),2023-101891
2023,156139,300 N Michigan,Submitted,300 N Michigan,60601,"3,0",,Loop,Other,433.000,2021,1,,,"9.714.720,8","10.440.717,8",,,,"46,5","88,1","52,9","100,5","1.913,8","4,4","41,995012","-87,88724",POINT (-87.88724 41.995012),2023-156139
2023,157993,Fisher Building Apartments,Not Submitted,343 S Dearborn St,60604,"0,0",,Loop,Commercial,,,,,,,,,,,,,,,,,"41,989974","-87,748473",POINT (-87.748473 41.989974),2023-157993
2023,103606,Willis Tower (Rivion LLC),Submitted,233 S Wacker Drive,60606,"1,5",,Loop,Office,4.534.594,1973,1,63.978,32,"440.166.288,1","30.170.938,2",,,,"103,7","278,8","105,2","280,3","63.190,4","13,9","41,898347","-87,64286",POINT (-87.64286 41.898347),2023-103606
2023,103705,The National,Submitted,125 S. Clark Street,60603,"4,0",,Loop,Office,580.000,1907,1,3,79,"14.583.034,8","22.584.482,7",,"9.004.655,9",,"79,6","125,4","87,4","133,6","3.714,6","6,4",41.8796,-87.6311,POINT (-87.6311 41.8796),2023-103705
2023,251221,211 West Wacker Drive,Submitted,211 West Wacker Drive,60606,"3,5",,Loop,Office,158.063,1927,1,,78,"5.144.275,4","5.866.185,6",,,,"69,7","130,1","78,6",140,"1.031,4","6,5","41,689391","-87,669161",POINT (-87.669161 41.689391),2023-251221
2023,158424,Virgin Hotels Chicago,Not Submitted,203 209 N Wabash Ave,60601,"0,0",,Loop,Commercial,,,,,,,,,,,,,,,,,"41,93997","-87,642206",POINT (-87.642206 41.93997),2023-158424
2023,101567,The Monadnock Building,Submitted,53 West Jackson Blvd,60604,"4,0",,Loop,Office,496.749,1890,1,2.001,98,"5.145.098,8","10.675.889,9",,,,"31,8","51,6","35,2","54,8","1.286,9","2,6",41.8782,-87.6304,POINT (-87.6304 41.8782),2023-101567
2023,236031,City Centre Condominium Association,Submitted,208 W. Washington Street,60606,"4,0",,Loop,Multifamily Housing,390.000,1927,1,,81,"5.308.996,3","13.376.679,9",,5.156.316,,"61,1","86,2","65,2","90,5",,,"41,866095","-87,621502",POINT (-87.621502 41.866095),2023-236031
2023,254361,Mila Chicago,Not Submitted,201 N Garland Ct,60601,"0,0",,Loop,,,,,,,,,,,,,,,,,,"41,89677","-87,629448",POINT (-87.629448 41.89677),2023-254361
2023,103598,222 North LaSalle,Submitted,222 North Lasalle Street,60601,"4,0",,Loop,Office,1.217.630,1986,1,10.092,83,"44.796.325,1",,,,,"36,8",103,"38,9","108,9","6.269,7","5,1","41,889827","-87,637512",POINT (-87.637512 41.889827),2023-103598
2023,118349,Chicago Bar Association,Submitted,321 S. Plymouth Ct.,60604,"4,0",,Loop,Office,99.051,1990,1,234,65,"6.158.030,5",,,,,"62,2","174,1","68,7","192,3","861,6","8,7","41,967087","-87,659721",POINT (-87.659721 41.967087),2023-118349
2023,256768,,Not Submitted,355 E Wacker Dr,60601,"0,0",,Loop,,,,,,,,,,,,,,,,,,"41,981299","-87,712614",POINT (-87.712614 41.981299),2023-256768
2023,256956,Michigan Ave Suites LLC,Submitted,320 N Michigan Ave,60601,"1,0",,Loop,Multifamily Housing,95.000,2000,1,,6,"5.143.431,6","692.344,8",,,,"61,4","159,2","67,5","174,1","756,4",8,"41,886832","-87,626556",POINT (-87.626556 41.886832),2023-256956
2023,244387,Regatta Condominium Association,Submitted,420 E. Waterside Dr,60601,"3,0",,Loop,Multifamily Housing,452.227,2006,1,,67,"11.644.174,4","20.102.521,6",,,,"70,2","118,8","74,7",124,2.697,6,"41,985932","-87,728369",POINT (-87.728369 41.985932),2023-244387
2023,158316,Pendry Chicago,Submitted,230 N Michigan Ave,60601,"1,5",,Loop,Hotel,300.000,1929,1,,31,"16.561.664,4",18.677.580,,,,"117,5","219,9","123,7","226,5","3.309,4",11,"41,954128","-87,672775",POINT (-87.672775 41.954128),2023-158316
2023,102157,OneTwoPru,Submitted,130 East Randolph & 180 North Stetson,60601,"4,0",,Loop,Office,2.751.035,1972,1,26.064,80,"117.957.023,6","65.810.345,1",,,,"66,8","145,2","72,3","152,7",20.000,"7,3","41,875517","-87,714554",POINT (-87.714554 41.875517),2023-102157
2023,250063,Gallery 37,Not Submitted,66 E Randolph St,60601,"0,0",,Loop,Other - Entertainment/Public Assembly,,,,,,,,,,,,,,,,,"41,968319","-87,653409",POINT (-87.653409 41.968319),2023-250063
2023,120931,10 South State,Submitted,10-20 South State Street,60603,"4,0",,Loop,Retail Store,56.109,1970,1,273,,"1.240.004,3",,,,,"22,1","61,9","22,1","61,9","173,5","3,1","41,942171","-87,640559",POINT (-87.640559 41.942171),2023-120931
2023,103647,135 S LaSalle Property LLC,Submitted,135 S. Lasalle Street,60603,"3,0",,Loop,Office,2.453.127,1934,1,,,"37.257.970,7","70.041.484,6",,"17.962.151,8",,"51,1","79,2","57,6","86,1",9.880,4,41.8786,-87.6321,POINT (-87.6321 41.8786),2023-103647
2023,103721,The Rookery Building,Submitted,209 S. Lasalle,60604,"4,0",,Loop,Office,337.879,1886,1,,84,"19.162.192,2",,,,,"56,7","158,8","56,7","158,8","2.681,2","7,9","41,901926","-87,630073",POINT (-87.630073 41.901926),2023-103721
2023,240540,(IL0361) - Residences at Riverbend Condominium (333 N Canal St ),Submitted,333 N Canal St,60606,"4,0",,Near West Side,Multifamily Housing,594.410,2001,1,,61,"18.651.700,6","11.762.843,8",,,,"51,2","108,6","56,6","118,9","3.234,5","5,4","41,882939","-87,652824",POINT (-87.652824 41.882939),2023-240540
2023,242563,(IL279) - 212 W Washington Condo,Not Submitted,212 W Washington St,60606,"0,0",,Loop,Residential,,,,,,,,,,,,,,,,,"41,872091","-87,633425",POINT (-87.633425 41.872091),2023-242563
2023,101968,Michigan 30 LLC,Submitted,30 N. Michigan Ave,60602,"2,5",,Loop,Office,222.125,1914,1,,51,11.131.510,"9.466.799,6",,,,"92,7","185,1","104,2",200,"2.060,3","9,3","41,920157","-87,707208",POINT (-87.707208 41.920157),2023-101968
2023,101881,25 E Washington,Submitted,25 East Washington Street,60602,"4,0",,Loop,Office,497.964,1914,1,,84,"13.463.868,5",,"13.621.674,4",,,"54,4","108,6","58,6","113,7","2.788,3","5,6","41,804201","-87,604944",POINT (-87.604944 41.804201),2023-101881
2023,240429,The Buckingham Condominium Association,Submitted,360 E Randolph Street,60601,"3,0",,Loop,Multifamily Housing,506.142,1981,1,,43,"23.372.818,3","2.307.616,1",,,,"50,7","134,1","56,4","149,8","3.392,9","6,7","41,93934","-87,654233",POINT (-87.654233 41.93934),2023-240429
2023,101854,10 South Riverside Plaza,Submitted,10 South Riverside Plaza,60606,"4,0",,Near West Side,Office,786.938,1964,1,3.838,88,"23.750.883,4","16.005.000,9",,,,"50,5","105,9","55,2","111,4","4.173,3","5,3","41,949","-87,65011",POINT (-87.65011 41.949),2023-101854
2023,256615,MarOuee at Block 37,Submitted,25 West Randolph St.,60601,"2,5",,Loop,Multifamily Housing,590.021,2016,1,,57,"17.434.129,6","21.694.205,2",,,,"66,3","121,3","70,4","126,7","3.591,7","6,1","41,891754","-87,647493",POINT (-87.647493 41.891754),2023-256615
2023,173622,444 W Jackson,Submitted,444 W Jackson,60606,"2,0",,Near West Side,Fitness Center/Health Club/Gym,71.235,1974,1,,,"4.069.807,9",7.284.560,,,,"159,4","267,3","168,2","276,6","956,4","13,4","42,006253","-87,684479",POINT (-87.684479 42.006253),2023-173622
2023,175450,Goodman Theatre,Submitted,56-60 W. Randolph St.,60601,"4,0",,Loop,Office,50.913,2000,1,,,"2.101.696,5",5.929.100,,,,"157,7","237,9","167,9","248,5",609,12,"41,821114","-87,601638",POINT (-87.601638 41.821114),2023-175450
2023,103641,33 North LaSalle Street,Submitted,33 North Lasalle Street,60602,"2,5",,Loop,Office,411.612,1929,1,,56,"12.590.759,2","24.252.128,3",,725.532,,"91,3","149,1","100,8","159,1","3.088,1","7,5","41,97541","-87,708822",POINT (-87.708822 41.97541),2023-103641
2023,252125,2013-Chicago Downtown--Franklin/Madison,Submitted,1 South Franklin Street,60606,"1,0",,Loop,Hotel,140.633,1990,1,,7,"5.755.539,3","10.741.999,6",,"2.257.999,3",,"133,4","209,4","143,3","220,5",,,"41,882905","-87,654804",POINT (-87.654804 41.882905),2023-252125
2023,252068,Hampton Inn Majestic,Not Submitted,22 W Monroe St,60603,"0,0",,Loop,Hotel,,,,,,,,,,,,,,,,,"41,924024","-87,65463",POINT (-87.65463 41.924024),2023-252068
2023,250145,180 North Wabash LLC,Submitted,180 N Wabash,60601,"1,5",,Loop,Office,162.153,1919,1,,33,"10.130.098,5","9.053.486,1",,,,"118,3","233,5","125,5",242,"1.898,3","11,7","41,688796","-87,609394",POINT (-87.609394 41.688796),2023-250145
2023,157988,Union League Club Of Chicago,Submitted,65 W. Jackson,60604,"1,0",,Loop,Hotel,311.794,1926,1,9,22,"11.394.609,3","46.593.601,3",,2.711.364,,"194,7","267,1","207,6","280,7",4.212,"13,5","41,99946","-87,761821",POINT (-87.761821 41.99946),2023-157988
2023,160440,Pittsfield Building,Not Submitted,55 E Washington St,60602,"0,0",,Loop,Residential,,,,,,,,,,,,,,,,,"41,939838","-87,666366",POINT (-87.666366 41.939838),2023-160440
2023,175899,211 N Stetson Avenue,Submitted,211 N Stetson Avenue,60601,"1,0",,Loop,Fitness Center/Health Club/Gym,118.000,1991,1,,,"12.271.673,9","1.716.149,2",,,,"118,5","306,5","118,5","306,5","1.808,2","15,3","41,890045","-87,62681",POINT (-87.62681 41.890045),2023-175899
2023,257161,320 South Canal,Submitted,320 South Canal Street,60606,"3,0",,Near West Side,Office,1.797.756,2021,1,,,42.510.224,,,"24.077.375,1",,37,"78,4","37,8",82,"7.727,1","4,3","41,877126","-87,639777",POINT (-87.639777 41.877126),2023-257161
2023,252065,280 Building,Submitted,280 S. Columbus Dr.,60603,"3,0",,Loop,College/University,142.184,1973,1,,,"3.847.684,2","9.005.503,1",,"2.990.377,1",,"111,4","161,4","122,7","175,5","1.174,3","8,3","41,894152","-87,630411",POINT (-87.630411 41.894152),2023-252065
2023,156711,20 North Michigan Avenue,Submitted,20 N. Michigan Ave,60602,"3,0",,Loop,Office,214.800,1880,1,,70,"6.668.547,1","7.327.384,1",,,,"65,2","122,7","69,8","127,6","1.322,3","6,2","41,909765","-87,743376",POINT (-87.743376 41.909765),2023-156711
2023,103692,333 South Wabash,Submitted,333 S. Wabash,60604,"2,5",,Loop,Office,1.414.679,1972,1,12.200,54,"69.708.963,5","54.024.358,5",,,,"87,5","178,1","93,9","184,8","12.623,1","8,9","41,870167","-87,706289",POINT (-87.706289 41.870167),2023-103692
2023,103739,20 North Clark Street - 2821,Submitted,20 North Clark Street,60602,"3,5",,Loop,Office,445.973,1981,1,2.098,78,"17.156.739,4",,,,,"38,5","107,7","41,9","117,2","2.400,6","5,4","41,87822","-87,634524",POINT (-87.634524 41.87822),2023-103739
